Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
FALSE,Jules,Colomb,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,4/1/1879,5/26/1893,St-Prex (VD),12/24/1816,5/26/1893
FALSE,Dumeni,Columberg,m,Grisons,GR,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Ilanz,Grisons,"Gemeinde-Legislative von 1969 bis 1971, Gemeindepräsident von 1971 bis 1987, Grossrat von 1971 bis 1983",11/26/1979,12/3/1995,Disentis/Mustér (GR),10/7/1941,
FALSE,Dumeni,Columberg,m,Grisons,GR,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Ilanz,Grisons,"Gemeinde-Legislative von 1969 bis 1971, Gemeindepräsident von 1971 bis 1987, Grossrat von 1971 bis 1983",12/4/1995,12/5/1999,Disentis/Mustér (GR),10/7/1941,
FALSE,Bernard,Comby,m,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Saxon,Valais,"Exécutif communal Saxon de 1973 à 1979, Grand Conseil du Valais de 1973 à 1979, Conseil d'Etat du Valais de 1979 à 1992",12/4/1995,12/5/1999,Vollèges (VS),2/20/1939,
FALSE,Bernard,Comby,m,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Saxon,Valais,"Exécutif communal Saxon de 1973 à 1979, Grand Conseil du Valais de 1973 à 1979, Conseil d'Etat du Valais de 1979 à 1992",11/25/1991,12/3/1995,Vollèges (VS),2/20/1939,
FALSE,Raphaël,Comte,m,Neuchâtel,NE,Conseil des Etats,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Neuchâtel,Neuchâtel,Législatif communal: depuis 2000 jusqu'à 2008; Exécutif communal: de 2008 à 2012; Législatif cantonal: depuis 2001 jusqu'à 2009,3/1/2010,12/4/2011,Courtételle (JU),9/29/1979,
FALSE,Pierre-A.,Comte,m,Fribourg,FR,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/1/1851,12/3/1854,Romont (FR),8/24/1802,10/22/1868
FALSE,Raphaël,Comte,m,Neuchâtel,NE,Conseil des Etats,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Neuchâtel,Neuchâtel,Législatif communal: depuis 2000 jusqu'à 2008; Exécutif communal: de 2008 à 2012; Législatif cantonal: depuis 2001 jusqu'à 2009,12/5/2011,11/29/2015,Courtételle (JU),9/29/1979,
TRUE,Raphaël,Comte,m,Neuchâtel,NE,Conseil des Etats,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Neuchâtel,Neuchâtel,Législatif communal: depuis 2000 jusqu'à 2008; Exécutif communal: de 2008 à 2012; Législatif cantonal: depuis 2001 jusqu'à 2009,11/30/2015,,Courtételle (JU),9/29/1979,
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1910,12/31/1910,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,4/2/1883,12/3/1899,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,4/2/1883,12/3/1899,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,4/2/1883,12/3/1899,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/14/1899,3/4/1912,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,H. Robert,Comtesse,m,Neuchâtel,NE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1904,12/31/1904,"Cernier (NE),Neuchâtel (NE)",8/14/1847,11/17/1922
FALSE,Gion,Condrau,m,Zurich,ZH,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,12/1/1975,11/25/1979,Disentis/Mustér (GR),1/9/1919,11/21/2006
FALSE,Josef,Condrau,m,Grisons,GR,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/2/1935,12/1/1963,"Disentis/Mustér (GR),Disentis/Mustér (GR)",1/16/1894,10/6/1974
FALSE,Josef,Condrau,m,Grisons,GR,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/2/1935,12/1/1963,"Disentis/Mustér (GR),Disentis/Mustér (GR)",1/16/1894,10/6/1974
FALSE,Josef,Condrau,m,Grisons,GR,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/2/1935,12/1/1963,"Disentis/Mustér (GR),Disentis/Mustér (GR)",1/16/1894,10/6/1974
FALSE,Georges L.,Contesse,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/6/1869,8/16/1882,Romainmôtier (VD),8/8/1832,8/16/1882
FALSE,Hans C.,Conzett,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/3/1917,10/24/1918,Schiers (GR),8/3/1886,10/24/1918
FALSE,Hans,Conzett,m,Zurich,ZH,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/3/1951,11/28/1971,"Schiers (GR),Brigue (VS)",7/27/1915,3/20/1996
FALSE,Hans,Conzett,m,Zurich,ZH,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/3/1951,11/28/1971,"Schiers (GR),Brigue (VS)",7/27/1915,3/20/1996
FALSE,Hans,Conzett,m,Zurich,ZH,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/3/1951,11/28/1971,"Schiers (GR),Brigue (VS)",7/27/1915,3/20/1996
FALSE,Aloys,Copt,m,Valais,VS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/4/1967,11/30/1975,Orsières (VS),11/3/1923,2/9/2008
FALSE,Fernand,Corbat,m,Genève,GE,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,11/29/1971,11/25/1979,Genève (GE),8/27/1925,12/13/2010
FALSE,François-S.,Corboz,m,Vaud,VD,Conseil national,Gauche,LG,Libéral,Lib*,,,,,12/3/1860,3/25/1866,"Villette (Lavaux) (VD),Epesses (VD)",5/28/1815,3/25/1866
FALSE,Stefan,Cornaz,m,Bâle-Ville,BS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,9/19/1994,12/3/1995,"Bâle (BS),Cudrefin (VD),Neuchâtel (NE),Moudon (VD),Faoug (VD)",9/21/1944,3/15/2003
FALSE,Ferdinand,Cornaz,m,Vaud,VD,Conseil national,Groupe libéral-démocratique,L,Parti libéral suisse,PLS,,,,,12/4/1922,12/6/1925,Cudrefin (VD),9/19/1863,8/14/1935
FALSE,Augste G. A.,Cornaz,m,Neuchâtel,NE,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/6/1876,12/3/1893,"La Chaux-de-Fonds (NE),Moudon (VD)",7/28/1834,5/13/1896
FALSE,Augste G. A.,Cornaz,m,Neuchâtel,NE,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/6/1876,12/3/1893,"La Chaux-de-Fonds (NE),Moudon (VD)",7/28/1834,5/13/1896
FALSE,Augste G. A.,Cornaz,m,Neuchâtel,NE,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/6/1876,12/3/1893,"La Chaux-de-Fonds (NE),Moudon (VD)",7/28/1834,5/13/1896
FALSE,Augste G. A.,Cornaz,m,Neuchâtel,NE,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,7/1/1867,7/1/1868,"La Chaux-de-Fonds (NE),Moudon (VD)",7/28/1834,5/13/1896
FALSE,Jean-Claude,Cornu,m,Fribourg,FR,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Billens,Fribourg,,12/6/1999,11/30/2003,Romont (FR),4/1/1956,
FALSE,Robert,Cossy,m,Vaud,VD,Conseil national,Groupe libéral-démocratique,L,Parti libéral suisse,PLS,,,,,12/3/1917,5/22/1920,"Aigle (VD),Ollon (VD),Rivaz (VD)",2/22/1861,5/22/1920
FALSE,Maurice,Cossy,m,Vaud,VD,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,1/28/1974,11/25/1979,Puidoux (VD),6/11/1920,8/20/1999
FALSE,Charles-F.,Cossy,m,Vaud,VD,Conseil national,Centre,MC,Centre-droit,CentreD,,,,,7/4/1864,1/1/1875,"Ollon (VD),Rivaz (VD)",10/23/1821,3/24/1885
FALSE,Maurice,Cossy,m,Vaud,VD,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,6/1/1971,11/28/1971,Puidoux (VD),6/11/1920,8/20/1999
FALSE,Joseph,Cottet,m,Fribourg,FR,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,,,,11/28/1983,11/29/1987,Bossonnens (FR),4/14/1923,5/23/2019
FALSE,Flavio,Cotti,m,Tessin,TI,Conseil fédéral,,,Parti démocrate-chrétien suisse,PDC,,Muralto,Tessin,Consigliere comunale dal 1964 al 1975. Membro del Gran Consiglio dal 1967 al 1975. Consigliere di Stato dal 1975 al 1983. Membro del Consiglio nazionale dal 1983 al 1986,1/1/1993,4/30/1999,Prato-Sornico (TI),10/18/1939,
FALSE,Flavio,Cotti,m,Tessin,TI,Conseil fédéral,,,Parti démocrate-chrétien suisse,PDC,,Muralto,Tessin,Consigliere comunale dal 1964 al 1975. Membro del Gran Consiglio dal 1967 al 1975. Consigliere di Stato dal 1975 al 1983. Membro del Consiglio nazionale dal 1983 al 1986,1/1/1987,12/31/1992,Prato-Sornico (TI),10/18/1939,
FALSE,Flavio,Cotti,m,Tessin,TI,Conseil fédéral,,,Parti démocrate-chrétien suisse,PDC,,Muralto,Tessin,Consigliere comunale dal 1964 al 1975. Membro del Gran Consiglio dal 1967 al 1975. Consigliere di Stato dal 1975 al 1983. Membro del Consiglio nazionale dal 1983 al 1986,1/1/1998,12/31/1998,Prato-Sornico (TI),10/18/1939,
FALSE,Flavio,Cotti,m,Tessin,TI,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Muralto,Tessin,Consigliere comunale dal 1964 al 1975. Membro del Gran Consiglio dal 1967 al 1975. Consigliere di Stato dal 1975 al 1983. Membro del Consiglio nazionale dal 1983 al 1986,12/1/1983,12/10/1986,Prato-Sornico (TI),10/18/1939,
FALSE,Flavio,Cotti,m,Tessin,TI,Conseil fédéral,,,Parti démocrate-chrétien suisse,PDC,,Muralto,Tessin,Consigliere comunale dal 1964 al 1975. Membro del Gran Consiglio dal 1967 al 1975. Consigliere di Stato dal 1975 al 1983. Membro del Consiglio nazionale dal 1983 al 1986,1/1/1991,12/31/1991,Prato-Sornico (TI),10/18/1939,
FALSE,Gianfranco,Cotti,m,Tessin,TI,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/26/1979,10/8/1993,Prato-Sornico (TI),11/3/1929,
FALSE,Henry,Cottier,m,Vaud,VD,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/2/1935,12/2/1951,"Daillens (VD),Rougemont (VD)",5/28/1897,5/18/1973
FALSE,Anton,Cottier,m,Fribourg,FR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Bellegarde,Fribourg,"1982 à 1991 Conseil communal de Fribourg, 1976 à 1987 Député Grand Conseil fribourgeois,",11/30/1987,11/30/2003,Bellegarde (FR),12/4/1943,11/3/2006
FALSE,Anton,Cottier,m,Fribourg,FR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Bellegarde,Fribourg,"1982 à 1991 Conseil communal de Fribourg, 1976 à 1987 Député Grand Conseil fribourgeois,",11/30/1987,11/30/2003,Bellegarde (FR),12/4/1943,11/3/2006
FALSE,Anton,Cottier,m,Fribourg,FR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Bellegarde,Fribourg,"1982 à 1991 Conseil communal de Fribourg, 1976 à 1987 Député Grand Conseil fribourgeois,",11/30/1987,11/30/2003,Bellegarde (FR),12/4/1943,11/3/2006
FALSE,Fernand,Cottier,m,Genève,GE,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1947,12/6/1959,Genève (GE),11/30/1901,7/2/1985
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2009,10/31/2009,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2007,12/31/2007,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,12/4/1995,3/11/1998,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2003,12/31/2003,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2002,12/31/2003,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,11/26/1979,12/3/1995,Martigny (VS),4/5/1942,
FALSE,François,Couchepin,m,,,,,,,,,,,,12/4/1991,12/14/1999,,1/19/1935,
FALSE,Jules-Jean,Couchepin,m,Valais,VS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/6/1920,12/2/1928,Martigny (VS),7/28/1875,3/21/1939
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2008,12/31/2008,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,4/1/1998,12/31/2001,Martigny (VS),4/5/1942,
FALSE,Pascal,Couchepin,m,Valais,VS,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,Martigny,Valais,Exécutif communal Président,1/1/2004,12/31/2006,Martigny (VS),4/5/1942,
FALSE,Louis Edouard,Coulin,m,Neuchâtel,NE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,6/4/1884,10/1/1884,Couvet (NE),9/22/1836,4/17/1890
FALSE,Frédéric A.,Courvoisier,m,Neuchâtel,NE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/1/1851,12/10/1854,"Le Locle (NE),La Chaux-de-Fonds (NE),Bienne (BE)",6/1/1799,12/10/1854
FALSE,Gilbert,Coutau,m,Genève,GE,Conseil des Etats,Groupe libéral,L,Parti libéral suisse,PLS,,,,,11/25/1991,12/3/1995,Genève (GE),3/11/1936,
FALSE,Gilbert,Coutau,m,Genève,GE,Conseil national,Groupe libéral et évangélique,L,Parti libéral suisse,PLS,,,,,11/26/1979,11/24/1991,Genève (GE),3/11/1936,
FALSE,Robert,Cramer,m,Genève,GE,Conseil des Etats,Groupe des Verts,G,Parti écologiste suisse,PES,,Amsterdam,,Législatif communal: depuis juin 1995 jusqu'à novembre 1997; Législatif cantonal: depuis octobre 1985 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1997 jusqu'à décembre 2009,12/3/2007,12/4/2011,Zurich (ZH),2/7/1954,
FALSE,Konrad H.,Cramer,m,Zurich,ZH,Conseil national,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,4/2/1883,1/6/1900,"Zurich (ZH),Volken (ZH)",5/11/1834,1/6/1900
FALSE,Robert,Cramer,m,Genève,GE,Conseil des Etats,Groupe des Verts,G,Parti écologiste suisse,PES,,Amsterdam,,Législatif communal: depuis juin 1995 jusqu'à novembre 1997; Législatif cantonal: depuis octobre 1985 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1997 jusqu'à décembre 2009,12/5/2011,11/29/2015,Zurich (ZH),2/7/1954,
TRUE,Robert,Cramer,m,Genève,GE,Conseil des Etats,Groupe des Verts,G,Parti écologiste suisse,PES,,Amsterdam,,Législatif communal: depuis juin 1995 jusqu'à novembre 1997; Législatif cantonal: depuis octobre 1985 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1997 jusqu'à décembre 2009,11/30/2015,,Zurich (ZH),2/7/1954,
FALSE,Georges,Cressier,m,Fribourg,FR,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/1/1884,12/16/1888,Haut-Vully (FR),11/14/1815,12/16/1888
FALSE,Maurice-Antoine,Cretton,m,Valais,VS,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1863,12/10/1871,Martigny-Bourg (VS),11/21/1819,12/10/1871
FALSE,Jean-Claude,Crevoisier,m,Berne,BE,Conseil national,Groupe du Parti du Travail et Partito socialista autonomo,T,Parti socialiste suisse,PSS,,,,,3/5/1979,11/27/1983,Montfavergier (JU),8/8/1938,
FALSE,Frédéric,Criblet,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/2/1878,6/1/1886,"Grandson (VD),Fiez (VD)",3/14/1839,1/13/1900
FALSE,Ulysse,Crisinel,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/4/1911,6/1/1913,Denezy (VD),4/2/1871,9/2/1924
FALSE,Camille,Crittin,m,Valais,VS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/3/1928,12/4/1955,Chamoson (VS),4/24/1888,9/4/1973
TRUE,Brigitte,Crottaz,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Lausanne,Vaud,"Conseillère communale, Epalinges: depuis 2005; députée au Grand Conseil Vaudois: depuis 2012 jusqu'à 2017",2/26/2018,,St-Barthélemy (VD),10/6/1957,
FALSE,Fernand,Cuche,m,Neuchâtel,NE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Le Pâquier,Neuchâtel,,12/1/2003,5/30/2005,Le Pâquier (NE),7/26/1946,
FALSE,Fernand,Cuche,m,Neuchâtel,NE,Conseil national,Groupe écologiste,G,Parti écologiste suisse,PES,,Le Pâquier,Neuchâtel,,12/6/1999,11/30/2003,Le Pâquier (NE),7/26/1946,
FALSE,Henri,Cuenat,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/5/1881,12/6/1896,Coeuve (JU),3/27/1840,3/25/1918
FALSE,Samuel,Cuénoud,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/4/1882,11/30/1884,Lausanne (VD),1/18/1838,9/3/1912
FALSE,Theodor,Curti,m,St-Gall,SG,Conseil national,,,Demokraten und Arbeiterpartei,DAP*,,,,,12/5/1881,11/30/1902,Rapperswil (SG),12/24/1848,12/13/1914
FALSE,Basil Ferdinand,Curti,m,St-Gall,SG,Conseil des Etats,Gauche démocratique,DL,Parti radical-démocratique suisse,PRD,,,,,7/7/1851,11/30/1851,"Rorschach (SG),Pfäfers (SG),Rapperswil (SG)",5/20/1804,7/9/1888
FALSE,Giuseppe,Curti,m,Tessin,TI,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,11/6/1848,5/1/1850,Pambio (TI),3/20/1809,8/19/1895
FALSE,Basil Ferdinand,Curti,m,St-Gall,SG,Conseil national,Gauche démocratique,DL,Parti radical-démocratique suisse,PRD,,,,,1/9/1860,12/2/1866,"Rorschach (SG),Pfäfers (SG),Rapperswil (SG)",5/20/1804,7/9/1888
FALSE,Susanna,Daepp-Heiniger,f,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,,,,2/29/1988,6/30/1994,Oppligen (BE),8/20/1938,
FALSE,Roger,Dafflon,m,Genève,GE,Conseil national,Groupe du Parti du travail,T,Parti suisse du Travail,PST,,,,,12/4/1967,9/11/1984,"Autigny (FR),Vaulruz (FR)",12/2/1914,3/26/1996
FALSE,André,Daguet,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Lausanne,Vaud,,12/3/2007,5/29/2011,Fribourg (FR),6/1/1947,4/30/2015
FALSE,André,Daguet,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Lausanne,Vaud,,12/1/2003,12/2/2007,Fribourg (FR),6/1/1947,4/30/2015
FALSE,Johann Baptist,Dähler,m,Appenzell Rh.-Int.,AI,Conseil des Etats,,,Conservateurs,Cons*,,,,,7/7/1856,6/1/1857,Appenzell (AI),10/26/1808,10/24/1879
FALSE,Joh. Bap. Edmund,Dähler,m,Appenzell Rh.-Int.,AI,Conseil national,,,Conservateurs,Cons*,,,,,12/1/1890,12/3/1893,Appenzell (AI),7/3/1847,1/7/1927
FALSE,Edmund,Dähler,m,Appenzell Rh.-Int.,AI,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,2/8/1926,12/1/1935,Appenzell (AI),3/20/1873,11/13/1947
FALSE,Joh. Bap. Edmund,Dähler,m,Appenzell Rh.-Int.,AI,Conseil des Etats,,,Conservateurs,Cons*,,,,,12/4/1893,3/1/1920,Appenzell (AI),7/3/1847,1/7/1927
FALSE,Johann Baptist,Dähler,m,Appenzell Rh.-Int.,AI,Conseil national,,,Conservateurs,Cons*,,,,,12/3/1860,4/1/1865,Appenzell (AI),10/26/1808,10/24/1879
FALSE,Johann Baptist,Dähler,m,Appenzell Rh.-Int.,AI,Conseil des Etats,,,Conservateurs,Cons*,,,,,4/5/1850,7/1/1852,Appenzell (AI),10/26/1808,10/24/1879
FALSE,Ludwig,Danioth,m,Uri,UR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1947,11/28/1971,Andermatt (UR),3/11/1902,6/9/1996
FALSE,Ludwig,Danioth,m,Uri,UR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1947,11/28/1971,Andermatt (UR),3/11/1902,6/9/1996
FALSE,Ludwig,Danioth,m,Uri,UR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1947,11/28/1971,Andermatt (UR),3/11/1902,6/9/1996
FALSE,Hans,Danioth,m,Uri,UR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Andermatt,Uri,"Gemeinderat von 1976 bis 1978, Landrat von 1972 bis 1978, Regierungsrat von 1978 bis 1988, Landammann von 1980 bis 1982, seit Dezember 1993 Gruppenchef CVP / SRP",11/30/1987,12/5/1999,Andermatt (UR),5/25/1931,
FALSE,Hans,Danioth,m,Uri,UR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Andermatt,Uri,"Gemeinderat von 1976 bis 1978, Landrat von 1972 bis 1978, Regierungsrat von 1978 bis 1988, Landammann von 1980 bis 1982, seit Dezember 1993 Gruppenchef CVP / SRP",11/30/1987,12/5/1999,Andermatt (UR),5/25/1931,
FALSE,Hans,Danioth,m,Uri,UR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Andermatt,Uri,"Gemeinderat von 1976 bis 1978, Landrat von 1972 bis 1978, Regierungsrat von 1978 bis 1988, Landammann von 1980 bis 1982, seit Dezember 1993 Gruppenchef CVP / SRP",11/30/1987,12/5/1999,Andermatt (UR),5/25/1931,
FALSE,Menga,Danuser,f,Thurgovie,TG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,11/30/1987,12/3/1995,"St-Gall (SG),Felsberg (GR)",7/31/1951,9/3/2011
FALSE,J.-S.-Edouard,Dapples,m,Vaud,VD,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/7/1857,12/2/1866,"Morges (VD),Bremblens (VD),Lausanne (VD)",12/12/1807,4/30/1887
FALSE,J.-S.-Edouard,Dapples,m,Vaud,VD,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/7/1857,12/2/1866,"Morges (VD),Bremblens (VD),Lausanne (VD)",12/12/1807,4/30/1887
FALSE,J.-S.-Edouard,Dapples,m,Vaud,VD,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/7/1857,12/2/1866,"Morges (VD),Bremblens (VD),Lausanne (VD)",12/12/1807,4/30/1887
FALSE,J.-S.-Edouard,Dapples,m,Vaud,VD,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/1/1851,12/3/1854,"Morges (VD),Bremblens (VD),Lausanne (VD)",12/12/1807,4/30/1887
FALSE,Vital,Darbellay,m,Valais,VS,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/26/1979,12/3/1995,Liddes (VS),5/19/1929,
FALSE,Christophe,Darbellay,m,Valais,VS,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Martigny,Valais,,12/1/2003,12/2/2007,Liddes (VS),3/7/1971,
FALSE,Christophe,Darbellay,m,Valais,VS,Conseil national,Groupe PDC/PEV/PVL,CEg,Parti démocrate-chrétien suisse,PDC,,Martigny,Valais,,12/3/2007,12/4/2011,Liddes (VS),3/7/1971,
FALSE,Christophe,Darbellay,m,Valais,VS,Conseil national,Groupe PDC-PEV,CE,Parti démocrate-chrétien suisse,PDC,,Martigny,Valais,,12/5/2011,11/29/2015,Liddes (VS),3/7/1971,
FALSE,Jean-Jacques,Darier,m,Genève,GE,Conseil national,Centre,MC,Conservateurs,Cons*,,,,,12/4/1854,12/6/1857,Genève (GE),6/25/1803,11/10/1885
